Date,prevo1,prevh1,prevl1,prevv1,prevp2,prevo2,prevh2,prevl2,prevv2,prevp3,prevo3,prevh3,prevl3,prevv3,prevp4,prevo4,prevh4,prevl4,prevv4,prevp5,prevo5,prevh5,prevl5,prevv5,closing
7-Apr-19,165.58,175.37,164.17,9880000,165.55,164.93,172.53,160.22,10370000,164.93,157.43,167.34,156.42,10060000,157.43,160.34,164.33,153.26,13550000,160.34,163.47,177.29,152.24,47660000,174.33
6-Apr-19,164.93,172.53,160.22,10370000,164.93,157.43,167.34,156.42,10060000,157.43,160.34,164.33,153.26,13550000,160.34,163.47,177.29,152.24,47660000,163.47,141.5,165.42,141.29,36030000,165.55
5-Apr-19,157.43,167.34,156.42,10060000,157.43,160.34,164.33,153.26,13550000,160.34,163.47,177.29,152.24,47660000,163.47,141.5,165.42,141.29,36030000,141.5,141.77,143.28,140.26,11850000,164.93
4-Apr-19,160.34,164.33,153.26,13550000,160.34,163.47,177.29,152.24,47660000,163.47,141.5,165.42,141.29,36030000,141.5,141.77,143.28,140.26,11850000,141.79,142.65,142.69,140.71,9330000,157.43
3-Apr-19,163.47,177.29,152.24,47660000,163.47,141.5,165.42,141.29,36030000,141.5,141.77,143.28,140.26,11850000,141.79,142.65,142.69,140.71,9330000,142.65,143.38,145.85,140.43,12810000,160.34
2-Apr-19,141.5,165.42,141.29,36030000,141.5,141.77,143.28,140.26,11850000,141.79,142.65,142.69,140.71,9330000,142.65,143.38,145.85,140.43,12810000,143.38,138.17,143.53,138.13,12090000,163.47
1-Apr-19,141.77,143.28,140.26,11850000,141.79,142.65,142.69,140.71,9330000,142.65,143.38,145.85,140.43,12810000,143.38,138.17,143.53,138.13,12090000,138.15,139.63,140.33,137.68,9520000,141.5
31-Mar-19,142.65,142.69,140.71,9330000,142.65,143.38,145.85,140.43,12810000,143.38,138.17,143.53,138.13,12090000,138.15,139.63,140.33,137.68,9520000,139.65,134.37,140.08,133.89,15470000,141.79
30-Mar-19,143.38,145.85,140.43,12810000,143.38,138.17,143.53,138.13,12090000,138.15,139.63,140.33,137.68,9520000,139.65,134.37,140.08,133.89,15470000,134.37,134.25,134.99,132.61,9470000,142.65
29-Mar-19,138.17,143.53,138.13,12090000,138.15,139.63,140.33,137.68,9520000,139.65,134.37,140.08,133.89,15470000,134.37,134.25,134.99,132.61,9470000,134.25,136.44,137.05,132.36,11490000,143.38
28-Mar-19,139.63,140.33,137.68,9520000,139.65,134.37,140.08,133.89,15470000,134.37,134.25,134.99,132.61,9470000,134.25,136.44,137.05,132.36,11490000,136.44,137.53,137.53,135.5,9660000,138.15
27-Mar-19,134.37,140.08,133.89,15470000,134.37,134.25,134.99,132.61,9470000,134.25,136.44,137.05,132.36,11490000,136.44,137.53,137.53,135.5,9660000,137.53,136.42,138.3,135.76,9160000,139.65
26-Mar-19,134.25,134.99,132.61,9470000,134.25,136.44,137.05,132.36,11490000,136.44,137.53,137.53,135.5,9660000,137.53,136.42,138.3,135.76,9160000,136.42,135.11,137.44,134.65,10180000,134.37
25-Mar-19,136.44,137.05,132.36,11490000,136.44,137.53,137.53,135.5,9660000,137.53,136.42,138.3,135.76,9160000,136.42,135.11,137.44,134.65,10180000,135.11,139.32,139.74,133.05,12950000,134.25
24-Mar-19,137.53,137.53,135.5,9660000,137.53,136.42,138.3,135.76,9160000,136.42,135.11,137.44,134.65,10180000,135.11,139.32,139.74,133.05,12950000,139.31,138.72,139.75,136.56,10460000,136.44
23-Mar-19,136.42,138.3,135.76,9160000,136.42,135.11,137.44,134.65,10180000,135.11,139.32,139.74,133.05,12950000,139.31,138.72,139.75,136.56,10460000,138.72,137.92,139.5,137.1,10840000,137.53
22-Mar-19,135.11,137.44,134.65,10180000,135.11,139.32,139.74,133.05,12950000,139.31,138.72,139.75,136.56,10460000,138.72,137.92,139.5,137.1,10840000,137.92,138.91,141.87,136.86,12870000,136.42
21-Mar-19,139.32,139.74,133.05,12950000,139.31,138.72,139.75,136.56,10460000,138.72,137.92,139.5,137.1,10840000,137.92,138.91,141.87,136.86,12870000,138.91,141.15,141.17,137.61,9790000,135.11
20-Mar-19,138.72,139.75,136.56,10460000,138.72,137.92,139.5,137.1,10840000,137.92,138.91,141.87,136.86,12870000,138.91,141.15,141.17,137.61,9790000,141.15,136.77,143.95,136.75,16890000,139.31
19-Mar-19,137.92,139.5,137.1,10840000,137.92,138.91,141.87,136.86,12870000,138.91,141.15,141.17,137.61,9790000,141.15,136.77,143.95,136.75,16890000,136.75,132.44,137.68,132.44,12550000,138.72
18-Mar-19,138.91,141.87,136.86,12870000,138.91,141.15,141.17,137.61,9790000,141.15,136.77,143.95,136.75,16890000,136.75,132.44,137.68,132.44,12550000,132.45,131.97,134.82,130.48,9790000,137.92
17-Mar-19,141.15,141.17,137.61,9790000,141.15,136.77,143.95,136.75,16890000,136.75,132.44,137.68,132.44,12550000,132.45,131.97,134.82,130.48,9790000,131.97,133.81,133.84,131.2,9590000,138.91
16-Mar-19,136.77,143.95,136.75,16890000,136.75,132.44,137.68,132.44,12550000,132.45,131.97,134.82,130.48,9790000,131.97,133.81,133.84,131.2,9590000,133.8,132.99,134.93,129.14,13030000,141.15
15-Mar-19,132.44,137.68,132.44,12550000,132.45,131.97,134.82,130.48,9790000,131.97,133.81,133.84,131.2,9590000,133.8,132.99,134.93,129.14,13030000,132.99,135.72,136.23,131.66,11170000,136.75
14-Mar-19,131.97,134.82,130.48,9790000,131.97,133.81,133.84,131.2,9590000,133.8,132.99,134.93,129.14,13030000,132.99,135.72,136.23,131.66,11170000,135.72,137.52,137.75,134.53,9210000,132.45
13-Mar-19,133.81,133.84,131.2,9590000,133.8,132.99,134.93,129.14,13030000,132.99,135.72,136.23,131.66,11170000,135.72,137.52,137.75,134.53,9210000,137.52,133.84,138.57,133.38,10790000,131.97
12-Mar-19,132.99,134.93,129.14,13030000,132.99,135.72,136.23,131.66,11170000,135.72,137.52,137.75,134.53,9210000,137.52,133.84,138.57,133.38,10790000,133.85,136.93,139.45,131.66,12380000,133.8
11-Mar-19,135.72,136.23,131.66,11170000,135.72,137.52,137.75,134.53,9210000,137.52,133.84,138.57,133.38,10790000,133.85,136.93,139.45,131.66,12380000,136.93,137.62,139.98,135.72,13290000,132.99
10-Mar-19,137.52,137.75,134.53,9210000,137.52,133.84,138.57,133.38,10790000,133.85,136.93,139.45,131.66,12380000,136.93,137.62,139.98,135.72,13290000,137.62,136.82,149.49,133.94,14700000,135.72
9-Mar-19,133.84,138.57,133.38,10790000,133.85,136.93,139.45,131.66,12380000,136.93,137.62,139.98,135.72,13290000,137.62,136.82,149.49,133.94,14700000,136.82,125.97,141.11,125.44,16740000,137.52
8-Mar-19,136.93,139.45,131.66,12380000,136.93,137.62,139.98,135.72,13290000,137.62,136.82,149.49,133.94,14700000,136.82,125.97,141.11,125.44,16740000,125.97,131.02,131.57,123.25,14110000,133.85
7-Mar-19,137.62,139.98,135.72,13290000,137.62,136.82,149.49,133.94,14700000,136.82,125.97,141.11,125.44,16740000,125.97,131.02,131.57,123.25,14110000,131.01,132.77,168.42,129.05,10640000,136.93
6-Mar-19,136.82,149.49,133.94,14700000,136.82,125.97,141.11,125.44,16740000,125.97,131.02,131.57,123.25,14110000,131.01,132.77,168.42,129.05,10640000,132.76,135.72,136.36,130.74,11290000,137.62
5-Mar-19,125.97,141.11,125.44,16740000,125.97,131.02,131.57,123.25,14110000,131.01,132.77,168.42,129.05,10640000,132.76,135.72,136.36,130.74,11290000,135.72,135.47,138.06,128.46,9730000,136.82
4-Mar-19,131.02,131.57,123.25,14110000,131.01,132.77,168.42,129.05,10640000,132.76,135.72,136.36,130.74,11290000,135.72,135.47,138.06,128.46,9730000,135.47,135.2,138.56,133.09,16080000,125.97
3-Mar-19,132.77,168.42,129.05,10640000,132.76,135.72,136.36,130.74,11290000,135.72,135.47,138.06,128.46,9730000,135.47,135.2,138.56,133.09,16080000,135.2,136.66,159.6,128.15,16110000,131.01
2-Mar-19,135.72,136.36,130.74,11290000,135.72,135.47,138.06,128.46,9730000,135.47,135.2,138.56,133.09,16080000,135.2,136.66,159.6,128.15,16110000,136.67,138.26,138.66,134.48,11750000,132.76
1-Mar-19,135.47,138.06,128.46,9730000,135.47,135.2,138.56,133.09,16080000,135.2,136.66,159.6,128.15,16110000,136.67,138.26,138.66,134.48,11750000,138.27,132.94,141.57,132.85,10550000,135.72
28-Feb-19,135.2,138.56,133.09,16080000,135.2,136.66,159.6,128.15,16110000,136.67,138.26,138.66,134.48,11750000,138.27,132.94,141.57,132.85,10550000,132.93,158.31,165.79,132.87,14300000,135.47
27-Feb-19,136.66,159.6,128.15,16110000,136.67,138.26,138.66,134.48,11750000,138.27,132.94,141.57,132.85,10550000,132.93,158.31,165.79,132.87,14300000,158.3,147.97,159.31,146.28,8310000,135.2
26-Feb-19,138.26,138.66,134.48,11750000,138.27,132.94,141.57,132.85,10550000,132.93,158.31,165.79,132.87,14300000,158.3,147.97,159.31,146.28,8310000,147.97,145.79,148.83,144.27,6790000,136.67
25-Feb-19,132.94,141.57,132.85,10550000,132.93,158.31,165.79,132.87,14300000,158.3,147.97,159.31,146.28,8310000,147.97,145.79,148.83,144.27,6790000,145.78,149.01,149.55,143.5,7210000,138.27
24-Feb-19,158.31,165.79,132.87,14300000,158.3,147.97,159.31,146.28,8310000,147.97,145.79,148.83,144.27,6790000,145.78,149.01,149.55,143.5,7210000,149.11,144.02,149.46,140.88,8610000,132.93
23-Feb-19,147.97,159.31,146.28,8310000,147.97,145.79,148.83,144.27,6790000,145.78,149.01,149.55,143.5,7210000,149.11,144.02,149.46,140.88,8610000,144.01,145.79,149.84,143.8,9900000,158.3
22-Feb-19,145.79,148.83,144.27,6790000,145.78,149.01,149.55,143.5,7210000,149.11,144.02,149.46,140.88,8610000,144.01,145.79,149.84,143.8,9900000,145.8,133.79,147.64,125.07,11930000,147.97
21-Feb-19,149.01,149.55,143.5,7210000,149.11,144.02,149.46,140.88,8610000,144.01,145.79,149.84,143.8,9900000,145.8,133.79,147.64,125.07,11930000,133.79,122.88,135.27,122.78,8670000,145.78
20-Feb-19,144.02,149.46,140.88,8610000,144.01,145.79,149.84,143.8,9900000,145.8,133.79,147.64,125.07,11930000,133.79,122.88,135.27,122.78,8670000,122.87,121.72,124.5,121.71,5330000,149.11
19-Feb-19,145.79,149.84,143.8,9900000,145.8,133.79,147.64,125.07,11930000,133.79,122.88,135.27,122.78,8670000,122.87,121.72,124.5,121.71,5330000,121.73,120.97,124,120.87,5690000,144.01
18-Feb-19,133.79,147.64,125.07,11930000,133.79,122.88,135.27,122.78,8670000,122.87,121.72,124.5,121.71,5330000,121.73,120.97,124,120.87,5690000,120.97,122.21,124.46,120.44,5810000,145.8
17-Feb-19,122.88,135.27,122.78,8670000,122.87,121.72,124.5,121.71,5330000,121.73,120.97,124,120.87,5690000,120.97,122.21,124.46,120.44,5810000,122.22,122.66,126.17,121.06,6170000,133.79
16-Feb-19,121.72,124.5,121.71,5330000,121.73,120.97,124,120.87,5690000,120.97,122.21,124.46,120.44,5810000,122.22,122.66,126.17,121.06,6170000,122.64,121.32,123.99,119.28,5740000,122.87
15-Feb-19,120.97,124,120.87,5690000,120.97,122.21,124.46,120.44,5810000,122.22,122.66,126.17,121.06,6170000,122.64,121.32,123.99,119.28,5740000,121.3,124.94,125.05,119.55,6130000,121.73
14-Feb-19,122.21,124.46,120.44,5810000,122.22,122.66,126.17,121.06,6170000,122.64,121.32,123.99,119.28,5740000,121.3,124.94,125.05,119.55,6130000,124.92,119.44,125.46,116.42,6320000,120.97
13-Feb-19,122.66,126.17,121.06,6170000,122.64,121.32,123.99,119.28,5740000,121.3,124.94,125.05,119.55,6130000,124.92,119.44,125.46,116.42,6320000,119.44,119.27,121.09,117.96,5210000,122.22
12-Feb-19,121.32,123.99,119.28,5740000,121.3,124.94,125.05,119.55,6130000,124.92,119.44,125.46,116.42,6320000,119.44,119.27,121.09,117.96,5210000,119.23,104.55,122.58,103.89,9190000,122.64
11-Feb-19,124.94,125.05,119.55,6130000,124.92,119.44,125.46,116.42,6320000,119.44,119.27,121.09,117.96,5210000,119.23,104.55,122.58,103.89,9190000,104.55,104.63,106.12,104.29,5050000,121.3
10-Feb-19,119.44,125.46,116.42,6320000,119.44,119.27,121.09,117.96,5210000,119.23,104.55,122.58,103.89,9190000,104.55,104.63,106.12,104.29,5050000,104.63,107.37,107.67,102.28,6150000,124.92
9-Feb-19,119.27,121.09,117.96,5210000,119.23,104.55,122.58,103.89,9190000,104.55,104.63,106.12,104.29,5050000,104.63,107.37,107.67,102.28,6150000,107.37,107.91,108.32,106.6,4670000,119.44
8-Feb-19,104.55,122.58,103.89,9190000,104.55,104.63,106.12,104.29,5050000,104.63,107.37,107.67,102.28,6150000,107.37,107.91,108.32,106.6,4670000,107.9,107.63,109.24,106.95,5020000,119.23
7-Feb-19,104.63,106.12,104.29,5050000,104.63,107.37,107.67,102.28,6150000,107.37,107.91,108.32,106.6,4670000,107.9,107.63,109.24,106.95,5020000,107.62,110.67,111.25,106.36,5010000,104.55
6-Feb-19,107.37,107.67,102.28,6150000,107.37,107.91,108.32,106.6,4670000,107.9,107.63,109.24,106.95,5020000,107.62,110.67,111.25,106.36,5010000,110.68,106.99,111.16,106.29,4230000,104.63
5-Feb-19,107.91,108.32,106.6,4670000,107.9,107.63,109.24,106.95,5020000,107.62,110.67,111.25,106.36,5010000,110.68,106.99,111.16,106.29,4230000,106.98,106.74,108.54,104.41,4980000,107.37
4-Feb-19,107.63,109.24,106.95,5020000,107.62,110.67,111.25,106.36,5010000,110.68,106.99,111.16,106.29,4230000,106.98,106.74,108.54,104.41,4980000,106.71,108.51,110.56,105.86,5110000,107.9
3-Feb-19,110.67,111.25,106.36,5010000,110.68,106.99,111.16,106.29,4230000,106.98,106.74,108.54,104.41,4980000,106.71,108.51,110.56,105.86,5110000,108.52,104.76,109.67,103.82,5950000,107.62
2-Feb-19,106.99,111.16,106.29,4230000,106.98,106.74,108.54,104.41,4980000,106.71,108.51,110.56,105.86,5110000,108.52,104.76,109.67,103.82,5950000,104.79,105.82,107.32,102.89,5410000,110.68
1-Feb-19,106.74,108.54,104.41,4980000,106.71,108.51,110.56,105.86,5110000,108.52,104.76,109.67,103.82,5950000,104.79,105.82,107.32,102.89,5410000,105.82,112.5,113.14,101.6,7450000,106.98
31-Jan-19,108.51,110.56,105.86,5110000,108.52,104.76,109.67,103.82,5950000,104.79,105.82,107.32,102.89,5410000,105.82,112.5,113.14,101.6,7450000,112.5,115.83,116.24,112.03,4650000,106.71
30-Jan-19,104.76,109.67,103.82,5950000,104.79,105.82,107.32,102.89,5410000,105.82,112.5,113.14,101.6,7450000,112.5,115.83,116.24,112.03,4650000,115.83,115.5,117.63,115.37,3480000,108.52
29-Jan-19,105.82,107.32,102.89,5410000,105.82,112.5,113.14,101.6,7450000,112.5,115.83,116.24,112.03,4650000,115.83,115.5,117.63,115.37,3480000,115.5,116.7,117.41,115.03,4750000,104.79
28-Jan-19,112.5,113.14,101.6,7450000,112.5,115.83,116.24,112.03,4650000,115.83,115.5,117.63,115.37,3480000,115.5,116.7,117.41,115.03,4750000,116.71,116.84,117.32,114.93,4380000,105.82
27-Jan-19,115.83,116.24,112.03,4650000,115.83,115.5,117.63,115.37,3480000,115.5,116.7,117.41,115.03,4750000,116.71,116.84,117.32,114.93,4380000,116.84,118.23,119.01,115.52,4350000,112.5
26-Jan-19,115.5,117.63,115.37,3480000,115.5,116.7,117.41,115.03,4750000,116.71,116.84,117.32,114.93,4380000,116.84,118.23,119.01,115.52,4350000,118.23,116.05,119.47,112.36,5110000,115.83
25-Jan-19,116.7,117.41,115.03,4750000,116.71,116.84,117.32,114.93,4380000,116.84,118.23,119.01,115.52,4350000,118.23,116.05,119.47,112.36,5110000,116.05,117.52,118.04,114.15,4800000,115.5
24-Jan-19,116.84,117.32,114.93,4380000,116.84,118.23,119.01,115.52,4350000,118.23,116.05,119.47,112.36,5110000,116.05,117.52,118.04,114.15,4800000,117.52,123,123.52,116.25,3930000,116.71
23-Jan-19,118.23,119.01,115.52,4350000,118.23,116.05,119.47,112.36,5110000,116.05,117.52,118.04,114.15,4800000,117.52,123,123.52,116.25,3930000,123.02,119.34,125.37,119.34,3360000,116.84
22-Jan-19,116.05,119.47,112.36,5110000,116.05,117.52,118.04,114.15,4800000,117.52,123,123.52,116.25,3930000,123.02,119.34,125.37,119.34,3360000,119.34,122.02,122.19,118.27,2590000,118.23
21-Jan-19,117.52,118.04,114.15,4800000,117.52,123,123.52,116.25,3930000,123.02,119.34,125.37,119.34,3360000,119.34,122.02,122.19,118.27,2590000,122.03,121.71,123.03,117.51,3610000,116.05
20-Jan-19,123,123.52,116.25,3930000,123.02,119.34,125.37,119.34,3360000,119.34,122.02,122.19,118.27,2590000,122.03,121.71,123.03,117.51,3610000,121.72,119.59,126.5,119.1,3830000,117.52
19-Jan-19,119.34,125.37,119.34,3360000,119.34,122.02,122.19,118.27,2590000,122.03,121.71,123.03,117.51,3610000,121.72,119.59,126.5,119.1,3830000,119.62,127.55,129.6,116.9,4310000,123.02
18-Jan-19,122.02,122.19,118.27,2590000,122.03,121.71,123.03,117.51,3610000,121.72,119.59,126.5,119.1,3830000,119.62,127.55,129.6,116.9,4310000,127.53,114.65,130.3,114.62,3860000,119.34
17-Jan-19,121.71,123.03,117.51,3610000,121.72,119.59,126.5,119.1,3830000,119.62,127.55,129.6,116.9,4310000,127.53,114.65,130.3,114.62,3860000,114.64,123.75,124.09,112.79,2980000,122.03
16-Jan-19,119.59,126.5,119.1,3830000,119.62,127.55,129.6,116.9,4310000,127.53,114.65,130.3,114.62,3860000,114.64,123.75,124.09,112.79,2980000,123.75,125.15,126.15,122.73,2210000,121.72
15-Jan-19,127.55,129.6,116.9,4310000,127.53,114.65,130.3,114.62,3860000,114.64,123.75,124.09,112.79,2980000,123.75,125.15,126.15,122.73,2210000,125.15,125.61,127.83,121.28,3770000,119.62
14-Jan-19,114.65,130.3,114.62,3860000,114.64,123.75,124.09,112.79,2980000,123.75,125.15,126.15,122.73,2210000,125.15,125.61,127.83,121.28,3770000,125.63,148.78,150.09,121.98,6480000,127.53
13-Jan-19,123.75,124.09,112.79,2980000,123.75,125.15,126.15,122.73,2210000,125.15,125.61,127.83,121.28,3770000,125.63,148.78,150.09,121.98,6480000,148.79,148.41,152.57,147.95,2340000,114.64
12-Jan-19,125.15,126.15,122.73,2210000,125.15,125.61,127.83,121.28,3770000,125.63,148.78,150.09,121.98,6480000,148.79,148.41,152.57,147.95,2340000,148.41,149.96,152.21,146.29,3040000,123.75
11-Jan-19,125.61,127.83,121.28,3770000,125.63,148.78,150.09,121.98,6480000,148.79,148.41,152.57,147.95,2340000,148.41,149.96,152.21,146.29,3040000,149.96,154.96,156.36,148.47,2880000,125.15
10-Jan-19,148.78,150.09,121.98,6480000,148.79,148.41,152.57,147.95,2340000,148.41,149.96,152.21,146.29,3040000,149.96,154.96,156.36,148.47,2880000,154.96,153.48,158.29,148.63,4230000,125.63
9-Jan-19,148.41,152.57,147.95,2340000,148.41,149.96,152.21,146.29,3040000,149.96,154.96,156.36,148.47,2880000,154.96,153.48,158.29,148.63,4230000,153.49,152.87,159.78,152.84,4850000,148.79
8-Jan-19,149.96,152.21,146.29,3040000,149.96,154.96,156.36,148.47,2880000,154.96,153.48,158.29,148.63,4230000,153.49,152.87,159.78,152.84,4850000,152.86,146.94,155.4,145.29,4920000,148.41
7-Jan-19,154.96,156.36,148.47,2880000,154.96,153.48,158.29,148.63,4230000,153.49,152.87,159.78,152.84,4850000,152.86,146.94,155.4,145.29,4920000,146.94,152.96,154.3,144.39,4020000,149.96
6-Jan-19,153.48,158.29,148.63,4230000,153.49,152.87,159.78,152.84,4850000,152.86,146.94,155.4,145.29,4920000,146.94,152.96,154.3,144.39,4020000,152.95,139.58,155.93,138.74,5510000,154.96
5-Jan-19,152.87,159.78,152.84,4850000,152.86,146.94,155.4,145.29,4920000,146.94,152.96,154.3,144.39,4020000,152.95,139.58,155.93,138.74,5510000,139.61,131.9,140.51,130.67,3050000,153.49
4-Jan-19,146.94,155.4,145.29,4920000,146.94,152.96,154.3,144.39,4020000,152.95,139.58,155.93,138.74,5510000,139.61,131.9,140.51,130.67,3050000,131.9,138.45,138.72,129.61,3230000,152.86
3-Jan-19,152.96,154.3,144.39,4020000,152.95,139.58,155.93,138.74,5510000,139.61,131.9,140.51,130.67,3050000,131.9,138.45,138.72,129.61,3230000,138.45,133.64,139.76,129.51,4350000,146.94
2-Jan-19,139.58,155.93,138.74,5510000,139.61,131.9,140.51,130.67,3050000,131.9,138.45,138.72,129.61,3230000,138.45,133.64,139.76,129.51,4350000,133.67,136.59,146.02,130.71,5920000,152.95
1-Jan-19,131.9,140.51,130.67,3050000,131.9,138.45,138.72,129.61,3230000,138.45,133.64,139.76,129.51,4350000,133.67,136.59,146.02,130.71,5920000,136.61,114.57,137.22,113.14,5940000,139.61
31-Dec-18,138.45,138.72,129.61,3230000,138.45,133.64,139.76,129.51,4350000,133.67,136.59,146.02,130.71,5920000,136.61,114.57,137.22,113.14,5940000,114.56,130.06,131.51,112.59,4830000,131.9
30-Dec-18,133.64,139.76,129.51,4350000,133.67,136.59,146.02,130.71,5920000,136.61,114.57,137.22,113.14,5940000,114.56,130.06,131.51,112.59,4830000,130.06,128.39,136.13,123.39,5110000,138.45
29-Dec-18,136.59,146.02,130.71,5920000,136.61,114.57,137.22,113.14,5940000,114.56,130.06,131.51,112.59,4830000,130.06,128.39,136.13,123.39,5110000,128.39,139.06,139.74,122.14,7040000,133.67
28-Dec-18,114.57,137.22,113.14,5940000,114.56,130.06,131.51,112.59,4830000,130.06,128.39,136.13,123.39,5110000,128.39,139.06,139.74,122.14,7040000,139.23,129.6,158.27,129.48,9390000,136.61
27-Dec-18,130.06,131.51,112.59,4830000,130.06,128.39,136.13,123.39,5110000,128.39,139.06,139.74,122.14,7040000,139.23,129.6,158.27,129.48,9390000,129.6,115.85,132.46,115.79,6660000,114.56
26-Dec-18,128.39,136.13,123.39,5110000,128.39,139.06,139.74,122.14,7040000,139.23,129.6,158.27,129.48,9390000,129.6,115.85,132.46,115.79,6660000,115.84,108.18,115.87,105.97,3300000,130.06
25-Dec-18,139.06,139.74,122.14,7040000,139.23,129.6,158.27,129.48,9390000,129.6,115.85,132.46,115.79,6660000,115.84,108.18,115.87,105.97,3300000,108.18,114.6,118.67,105.59,5180000,128.39
24-Dec-18,129.6,158.27,129.48,9390000,129.6,115.85,132.46,115.79,6660000,115.84,108.18,115.87,105.97,3300000,108.18,114.6,118.67,105.59,5180000,114.61,99.36,116.35,98.63,6340000,139.23
23-Dec-18,115.85,132.46,115.79,6660000,115.84,108.18,115.87,105.97,3300000,108.18,114.6,118.67,105.59,5180000,114.61,99.36,116.35,98.63,6340000,99.37,100.68,107.89,98.57,5580000,129.6
22-Dec-18,108.18,115.87,105.97,3300000,108.18,114.6,118.67,105.59,5180000,114.61,99.36,116.35,98.63,6340000,99.37,100.68,107.89,98.57,5580000,100.66,94.37,101.33,91.96,4660000,115.84
21-Dec-18,114.6,118.67,105.59,5180000,114.61,99.36,116.35,98.63,6340000,99.37,100.68,107.89,98.57,5580000,100.66,94.37,101.33,91.96,4660000,94.37,84.72,96.99,84.61,5370000,108.18
20-Dec-18,99.36,116.35,98.63,6340000,99.37,100.68,107.89,98.57,5580000,100.66,94.37,101.33,91.96,4660000,94.37,84.72,96.99,84.61,5370000,84.72,83.9,87.62,83.89,3610000,114.61
